Name,zcr,flt,lds,alds,strpk,nrg,cntr,flu,rof,entr,danc,bpm,tufre,ptch,tmpo,edmk,edm,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,gen
don't tell me i'm pretty - faouzia-M30v1Ucv7nk-recortado.wav,0.044605255126953125,0.1607399582862854,-8.097189903259277,0.9747765064239502,2.2961513996124268,0.031831495463848114,918.2793579101562,0.08544690907001495,942.5682983398438,6.9003095626831055,1.3406187295913696,165.21095275878906,434.193115234375,0.5488365292549133,181.4516129032258,C,major,-652.44904,148.96559,17.84772,-1.3267773,2.543932,Pop
Dove Cameron - LazyBaby (Official Video)-vM2kgK5VCSk-recortado.wav,0.05722670257091522,0.14795233309268951,-7.207169532775879,0.9822275638580322,0.8401860594749451,0.04607966169714928,1421.731201171875,0.10663997381925583,1344.8612060546875,7.586660385131836,1.880829930305481,103.76500701904297,434.193115234375,0.4801212251186371,112.5,Eb,major,-608.54034,115.921265,2.2731078,12.643045,10.513772,Pop
Dove Cameron - We Belong (Official Video)-QiTB23vBuXY-recortado.wav,0.037618812173604965,0.18100492656230927,-7.0493998527526855,0.9861276745796204,0.6315144896507263,0.10255090892314911,1385.5325927734375,0.10352104157209396,560.4143676757812,7.58940315246582,1.174637794494629,154.24591064453125,434.193115234375,0.33082249760627747,83.95522388059702,F,major,-612.7822,121.499825,13.466595,27.397167,20.196993,Pop
Drax Project & SIX60 - Catching Feelings (feat. Phony Ppl) [Official Audio]-PUF6-QJheyw-recortado.wav,0.0519891232252121,0.17284204065799713,-7.502737998962402,0.9733785390853882,1.0232163667678833,0.03771477937698364,1214.4305419921875,0.09433376044034958,1175.4268798828125,7.402678966522217,1.2047730684280396,81.10929870605469,434.193115234375,0.5194296836853027,87.890625,G,major,-644.7099,120.50679,14.206259,13.853266,-16.226057,Pop
Dua Lipa - Break My Heart (Official Video)-Nj2U6rhnucI-recortado.wav,0.06672356277704239,0.13618089258670807,-5.511654376983643,0.9735743403434753,0.9318786859512329,0.04057179391384125,1519.95703125,0.10530530661344528,1630.8663330078125,7.578283309936523,1.2286008596420288,104.01285552978516,434.193115234375,0.5100858211517334,112.5,Eb,minor,-637.16284,110.15788,14.537749,9.929619,6.271986,Pop
Dua Lipa - Don't Start Now (Official Music Video)-oygrmJFKYZY-recortado.wav,0.06208246573805809,0.15815554559230804,-9.575935363769531,0.9064045548439026,1.097002625465393,0.04317137226462364,1468.4619140625,0.09935341030359268,1552.6876220703125,7.498551845550537,1.3316994905471802,113.55245971679688,434.193115234375,0.49137723445892334,125.0,F#,major,-649.2898,108.284454,9.231851,17.558344,13.254276,Pop
Dua Lipa - Hallucinate (Official Music Video)-qcZ7e9EOQTY-recortado.wav,0.06406506896018982,0.1574486643075943,-13.550317764282227,0.9635334014892578,0.9659979343414307,0.042482633143663406,1258.9649658203125,0.10692591965198517,1152.72900390625,7.682117938995361,1.1642872095108032,112.18872833251953,434.193115234375,0.47760534286499023,122.28260869565217,D,major,-619.09296,103.20742,14.155325,0.26603115,2.385818,Pop
Dua Lipa - Levitating Featuring DaBaby (Official Music Video)-TUVcZfQe-Kw-recortado.wav,0.06929362565279007,0.13023896515369415,-6.063900947570801,0.9826551675796509,0.8543317914009094,0.04515016824007034,1705.0096435546875,0.11674252152442932,1684.5919189453125,7.826955795288086,1.3067644834518433,94.5907211303711,451.8477783203125,0.5081743001937866,102.27272727272727,A,minor,-588.77655,97.7438,-0.26678735,7.6086245,-2.3115022,Pop
Dua Lipa - Love Again (Official Lyrics Video)-LAdxhHz6Tu4-recortado.wav,0.06176133453845978,0.1296820491552353,-7.434832572937012,0.9636076092720032,0.6144580245018005,0.0438968725502491,1802.70458984375,0.10287575423717499,1468.111572265625,7.603118896484375,1.4412751197814941,106.5101318359375,434.193115234375,0.4331938922405243,114.79591836734694,Bb,minor,-610.0842,102.92817,7.0358906,28.258112,19.572365,Pop
Dua Lipa - Love Again (Official Music Video)-BC19kwABFwc-recortado.wav,0.053373511880636215,0.1464693695306778,-10.65496826171875,0.9499496221542358,0.5973489284515381,0.049601998180150986,1638.5516357421875,0.11229351162910461,1215.1256103515625,7.516616344451904,1.3825346231460571,106.57364654541016,434.193115234375,0.42220842838287354,114.79591836734694,Bb,minor,-619.10034,109.17417,13.067147,29.099285,20.0226,Pop
Dua Lipa - Physical (Official Video)-9HDEHj2yzew-recortado.wav,0.05973399803042412,0.13164155185222626,-5.626547813415527,0.985062301158905,0.713550329208374,0.04426595941185951,1829.8419189453125,0.11871928721666336,1425.5203857421875,7.750464916229248,2.0186145305633545,135.01681518554688,434.193115234375,0.447844535112381,148.02631578947367,E,major,-591.41425,102.70083,3.0932662,21.405128,7.5064526,Pop
Dua Lipa - We're Good (Official Music Video)-jr47YisIsz8-recortado.wav,0.029217807576060295,0.3594808876514435,-12.948308944702148,0.6775771379470825,0.8772262334823608,0.025167696177959442,656.9609375,0.07869254052639008,762.990234375,5.871448040008545,0.9416064620018005,123.60111999511719,434.193115234375,0.5246898531913757,137.1951219512195,A,major,-843.37463,216.43193,44.146523,19.747149,12.52336,Pop
"Dua Lipa, Angèle - Fever (Official Music Video)-vs61OHs2g-w-recortado.wav",0.045383453369140625,0.2173365205526352,-9.518569946289062,0.977929413318634,0.6811801195144653,0.06315187364816666,1025.29443359375,0.13338825106620789,1045.44580078125,7.267068386077881,1.9663220643997192,105.71802520751953,434.193115234375,0.4357626736164093,114.79591836734694,Bb,minor,-660.81683,124.5111,31.331942,18.563835,15.39849,Pop
Duava - Get Even (Official Music Video)-Pe1ezYpUoQg-recortado.wav,0.02298424392938614,0.28694984316825867,-11.93736457824707,0.763538122177124,0.4583624005317688,0.04138742759823799,826.628173828125,0.06216689199209213,501.5187683105469,6.638832092285156,1.1045116186141968,88.81352233886719,434.193115234375,0.39204323291778564,95.33898305084746,Eb,major,-790.37555,194.234,11.253789,28.724579,-0.62016934,Pop
Duncan Laurence - Arcade (Lyric Video) ft. FLETCHER-51u5fnyrGj4-recortado.wav,0.03737536445260048,0.18625284731388092,-10.028109550476074,0.7654786109924316,1.1923877000808716,0.033430472016334534,916.5502319335938,0.07598542422056198,799.2206420898438,6.953052997589111,0.833277702331543,131.63014221191406,452.3700866699219,0.5300877094268799,72.11538461538461,Bb,major,-697.3258,153.12335,11.058714,9.163865,-16.917706,Pop
dvsn & Ty Dolla $ign - Memories (Official Video)-sDDJ-gYS4oU-recortado.wav,0.03231152519583702,0.19845876097679138,-12.060840606689453,0.8875383138656616,0.5628340244293213,0.06163458526134491,1078.0084228515625,0.0990680456161499,629.1455688476562,7.372138500213623,1.1313213109970093,128.59022521972656,434.193115234375,0.4103391766548157,140.625,F#,minor,-652.59296,142.76688,10.107387,15.68137,19.86777,Pop
dvsn & Ty Dolla $ign - Wedding Cake (Official Visualizer)-uwNzRAFsKmE-recortado.wav,0.04671478271484375,0.17758673429489136,-8.328758239746094,0.9580236077308655,1.6139426231384277,0.03424600139260292,954.8701782226562,0.08954696357250214,1082.3038330078125,6.95213508605957,1.0178124904632568,89.81024169921875,434.193115234375,0.5175037980079651,108.17307692307692,Bb,major,-678.1413,147.72653,22.782816,4.163052,3.0047202,Pop
Dwn2earth - 'Don't Play With Me' feat. Ty Dolla $ign (Official Music Video)-55gNJUfprkU-recortado.wav,0.026896389201283455,0.25464439392089844,-10.358905792236328,0.9527924656867981,0.8093187212944031,0.18049560487270355,908.2161865234375,0.1270650029182434,492.4022521972656,7.21518087387085,1.1284093856811523,114.88272094726562,434.193115234375,0.3377359211444855,125.0,Eb,minor,-647.73785,129.75473,41.30942,15.571395,12.579276,Pop
Dylan Bernard - Let it Be Known (Official Music Video)-kYz4tdJaIQs-recortado.wav,0.03578832745552063,0.2064705342054367,-12.16170883178711,0.9048230648040771,0.3599235713481903,0.04352247342467308,1351.7822265625,0.07046773284673691,799.4949951171875,7.366336345672607,1.1979365348815918,153.86685180664062,434.193115234375,0.35274559259414673,83.95522388059702,C,minor,-761.88556,117.65412,13.374781,39.003613,10.077305,Pop
Dylan Fraser - Nightmare [Official Video]-sSue9Ccirkw-recortado.wav,0.05239417403936386,0.14734090864658356,-5.870102405548096,0.988537609577179,0.6707698702812195,0.06318945437669754,1299.4708251953125,0.13730435073375702,1031.1456298828125,7.722969055175781,3.052581787109375,134.36451721191406,434.193115234375,0.4853959083557129,73.05194805194805,F#,major,-583.9532,116.15439,18.539005,24.182726,6.5457582,Pop
Dylan Rockoff - Magic (Official Audio)-z_Xqz0msXYg-recortado.wav,0.08849993348121643,0.15144018828868866,-7.497035026550293,0.9395988583564758,0.7639507055282593,0.043722085654735565,1387.1451416015625,0.0980994924902916,2250.890380859375,7.745102405548096,1.017185926437378,97.13026428222656,434.193115234375,0.5414024591445923,106.13207547169812,D,major,-615.79376,87.351006,28.402336,8.1722145,3.7056196,Pop
EBEN - I Miss You (Official Video) [From The Film Dandelions]-JhbWbh0LReM-recortado.wav,0.15540972352027893,0.08118472248315811,-26.972097396850586,0.0006944660563021898,1.0559970140457153,0.02510589361190796,2656.5400390625,0.0534142404794693,5102.58837890625,8.037561416625977,1.0493942499160767,120.9533920288086,434.193115234375,0.6404533386230469,133.92857142857142,Bb,major,-695.9907,54.40297,-1.7809117,9.83903,0.01541819,Pop
Ed Sheeran - Afterglow [Official Performance Video]-_NGQfFCFUn4-recortado.wav,0.0295562744140625,0.1987042874097824,-5.042577266693115,0.978465735912323,1.011449933052063,0.0433168038725853,709.205078125,0.07985366880893707,594.7476196289062,6.913125514984131,1.120093584060669,102.30540466308594,453.94061279296875,0.4990899860858917,74.01315789473684,D,major,-662.75775,165.25082,3.5604064,23.245125,14.386063,Pop
Ed Sheeran - Bad Habits [Official Video]-orJSJGHjBLI-recortado.wav,0.048823270946741104,0.18734797835350037,-7.859138011932373,0.9721581339836121,1.2413477897644043,0.0502559058368206,1352.93603515625,0.10201277583837509,1284.5767822265625,7.326739311218262,1.8351017236709595,115.7869644165039,434.193115234375,0.445743590593338,125.0,F#,major,-650.8313,115.06411,9.757918,15.664817,4.816319,Pop
Ed Sheeran - Shivers [Official Video]-Il0S8BoucSA-recortado.wav,0.1042102500796318,0.10565946251153946,-5.225568771362305,0.9729637503623962,1.108526349067688,0.03326111659407616,1920.22021484375,0.09803316742181778,3276.486083984375,7.777914524078369,1.481519103050232,129.4943389892578,434.193115234375,0.5543533563613892,140.625,C#,major,-597.99994,78.48121,16.26493,12.051529,-3.1277006,Pop
Ed Sheeran - Visiting Hours [Official Performance Video]-t3CoEyYEf4A-recortado.wav,0.03388526290655136,0.22311490774154663,-12.410178184509277,0.7607578039169312,1.0863600969314575,0.016379253938794136,663.185791015625,0.039644163101911545,746.0317993164062,6.642114639282227,0.809028685092926,136.88339233398438,453.41650390625,0.5765309929847717,75.0,F#,major,-739.7068,151.903,12.109798,-3.6060967,-12.85086,Pop
eee gee - Killing It (Official Music Video)-jcorxiH-t7g-recortado.wav,0.03536571189761162,0.19781611859798431,-7.426403522491455,0.9511239528656006,1.178928017616272,0.04559488222002983,1014.8138427734375,0.10351750999689102,837.0886840820312,7.051392078399658,1.1284635066986084,120.98252868652344,434.193115234375,0.4787001311779022,125.0,B,major,-661.2246,158.0386,1.4077933,25.124159,0.4686515,Pop
Ella Henderson x Tom Grennan - Let’s Go Home Together-8g_cDtjM0aY-recortado.wav,0.04833221435546875,0.16749483346939087,-7.180729389190674,0.9660104513168335,0.6341186165809631,0.041186776012182236,1286.08447265625,0.08537452667951584,1093.467529296875,7.397946357727051,1.1272392272949219,143.9022216796875,434.193115234375,0.46035346388816833,156.25,Ab,major,-642.0268,122.77107,15.662252,14.754767,10.679435,Pop
"Elton John, Dua Lipa - Cold Heart (PNAU Remix) (Official Video)-qod03PVTLqk-recortado.wav",0.050707731395959854,0.19889861345291138,-8.021830558776855,0.9822478294372559,0.5745770931243896,0.03360983729362488,1086.4580078125,0.08770699054002762,1132.697509765625,7.347873210906982,1.9180914163589478,106.64750671386719,434.193115234375,0.4532812833786011,114.79591836734694,C,major,-673.7011,115.137054,35.27972,21.592604,8.067947,Pop
ELZZA ft. Billy Ronca - On a feeling (Official Music Video)-J0u0glnKeOI-recortado.wav,0.0445428341627121,0.1864943653345108,-10.035400390625,0.9092909097671509,0.8293192386627197,0.03287631645798683,955.191650390625,0.08876865357160568,1091.037109375,7.012712001800537,1.3524945974349976,97.42845153808594,448.4675598144531,0.5311513543128967,106.13207547169812,Ab,minor,-704.3715,155.98868,18.093071,-2.018456,6.858064,Pop
ENISA - Dumb Boy [Official Music Video]-Nxm0AGT90ac-recortado.wav,0.027926357463002205,0.21506868302822113,-8.56859302520752,0.9720609784126282,0.36033254861831665,0.05435993894934654,1315.0594482421875,0.10164335370063782,533.9099731445312,7.236577033996582,1.4102009534835815,150.85682678222656,434.193115234375,0.4411849081516266,165.44117647058823,Eb,minor,-668.1605,137.63258,2.6964018,51.333603,16.131577,Pop
ENISA - Love Cycle (Remix) (feat. Davido) [Official Music Video]-nr6xrFE9iOo-recortado.wav,0.05347234383225441,0.13974179327487946,-8.073772430419922,0.9863664507865906,0.4910998046398163,0.05531848594546318,1333.281982421875,0.11130700260400772,987.4066772460938,7.679792404174805,1.2947944402694702,91.02301025390625,434.193115234375,0.4726330637931824,98.6842105263158,A,minor,-604.9935,105.14147,25.837347,29.131441,9.416911,Pop
ENISA - Love Cycle [Official Video]-posk9fWl_oY-recortado.wav,0.03984624519944191,0.17059214413166046,-11.179902076721191,0.9835271835327148,0.41112515330314636,0.0588507317006588,1156.5643310546875,0.10954102873802185,728.8870239257812,7.555456638336182,1.3746784925460815,90.87084197998047,434.193115234375,0.44998863339424133,98.6842105263158,A,minor,-625.70026,112.81644,27.577814,34.7212,16.59691,Pop
ENISA - Tears Hit The Ground [Official Music Video]-I-eDTv_2YDw-recortado.wav,0.046484168618917465,0.2021363377571106,-10.370494842529297,0.9665095210075378,1.497944712638855,0.04159066453576088,1180.5887451171875,0.09942445158958435,1148.5537109375,6.98354959487915,1.3407856225967407,136.05618286132812,434.193115234375,0.47884467244148254,148.02631578947367,F#,major,-670.7135,139.02895,10.465792,11.716227,2.7036853,Pop
Erockfor - “I Thought You Loved Me” [Official Music Video]-Q6mRuPLeFY4-recortado.wav,0.03910030052065849,0.19175492227077484,-7.855945587158203,0.9820446372032166,0.7988173961639404,0.11128237843513489,1143.2869873046875,0.12224220484495163,477.4139404296875,7.537847995758057,1.1358888149261475,161.49896240234375,434.193115234375,0.3502284586429596,170.45454545454547,D,major,-604.7014,121.48328,16.116348,25.353827,24.739195,Pop
EVAN GIIA - In Motion ft. Reo Cragun & MEMBA-tE8TU772znw-recortado.wav,0.049401022493839264,0.16553696990013123,-9.044711112976074,0.880812406539917,0.6664064526557922,0.05074498802423477,1383.6170654296875,0.09516353905200958,1191.54541015625,7.492800712585449,1.1229932308197021,132.22988891601562,434.193115234375,0.4520781338214874,144.23076923076923,Eb,major,-646.74615,118.91038,8.591577,16.888891,0.106635734,Pop
EYEAMKI - Great! Big! Party!-pLJJTi0evho-recortado.wav,0.055418189615011215,0.16266581416130066,-12.234233856201172,0.5109346508979797,0.8847813010215759,0.03129148110747337,1128.618896484375,0.07138453423976898,1271.00927734375,7.310981273651123,0.9078271389007568,125.88202667236328,452.8929748535156,0.5315406918525696,137.1951219512195,G,minor,-661.81256,120.92453,-7.9589343,6.4491453,-5.373396,Pop
Faouzia & John Legend - Minefields (Official Music Video)-jKIEUdAMtrQ-recortado.wav,0.041476164013147354,0.16788361966609955,-6.875967025756836,0.9619200825691223,0.7255620360374451,0.04422563686966896,1279.7391357421875,0.09608650207519531,898.9046630859375,7.299557685852051,0.9040287137031555,140.5923309326172,434.193115234375,0.45072031021118164,152.02702702702703,Ab,major,-643.2943,128.69476,10.548884,13.887326,-0.82007504,Pop
Faouzia - Hero (Official Music Video)-2zfTPxaX5ss-recortado.wav,0.061823759227991104,0.12598265707492828,-11.688652038574219,0.9465998411178589,0.9196392297744751,0.06253445148468018,1559.740234375,0.12164893746376038,1199.4217529296875,7.718512058258057,1.5275602340698242,117.55132293701172,434.193115234375,0.4472406506538391,127.8409090909091,C,major,-588.6729,99.83918,17.826008,13.044158,9.551904,Pop
Felix Cartal - Happy Hour (with Kiiara) [Official Video]-WVvKqAw1-EQ-recortado.wav,0.06350014358758926,0.17200984060764313,-9.734484672546387,0.9769404530525208,0.5726602077484131,0.051988210529088974,1821.5875244140625,0.11038977652788162,1780.0535888671875,7.745734691619873,1.3785836696624756,110.15966033935547,434.193115234375,0.43394848704338074,119.68085106382979,A,major,-618.6452,96.803,13.655061,22.664778,15.190222,Pop
Felix Cartal - My Last Song (ft. Hanne Mjøen) [Official Video]-U3qCjLiXqwY-recortado.wav,0.043408479541540146,0.21153801679611206,-7.498571395874023,0.9138550758361816,0.6395571231842041,0.06808975338935852,1140.08447265625,0.09440820664167404,984.6849975585938,7.325845718383789,0.9882453680038452,106.96757507324219,434.193115234375,0.48026368021965027,114.79591836734694,F#,major,-666.1863,129.4941,25.93242,27.924292,-8.768773,Pop
Felix Cartal - Only One (ft. Karen Harding) [Official Karaoke Video]-tEuKVo5t75I-recortado.wav,0.06686193495988846,0.14351890981197357,-9.985491752624512,0.9598353505134583,1.110545039176941,0.04133251681923866,1906.20068359375,0.10534431785345078,1676.4415283203125,7.657599925994873,1.188955307006836,109.11103057861328,434.193115234375,0.4773174524307251,119.68085106382979,G,major,-600.9638,98.37981,-0.8145223,15.893922,4.3822465,Pop
FLETCHER - Healing (Official Video)-SlevC2V-zBA-recortado.wav,0.040375448763370514,0.1663135141134262,-8.643640518188477,0.9481037259101868,0.6533942818641663,0.05380279943346977,961.0115356445312,0.09815375506877899,660.9835205078125,7.215746879577637,1.363092064857483,146.8594207763672,434.193115234375,0.5105422735214233,106.13207547169812,F#,minor,-633.8439,147.11578,13.648083,18.336864,20.925402,Pop
FLETCHER - Sex (With My Ex)-qfavwT3gKn8-recortado.wav,0.03203929588198662,0.21789321303367615,-6.8559980392456055,0.9735400676727295,0.7335838675498962,0.0744282454252243,1023.3908081054688,0.10941652953624725,552.3697509765625,7.385496139526367,1.5701546669006348,156.4405517578125,434.193115234375,0.3704143762588501,170.45454545454547,C#,major,-651.39777,127.44942,30.266918,18.174486,4.4002132,Pop
"FLETCHER, Kito - Bitter ft. Trevor Daniel-VDriZp6dTic-recortado.wav",0.04064143821597099,0.20573674142360687,-8.594281196594238,0.8585777878761292,0.7283565402030945,0.05942721664905548,803.6925659179688,0.0999663844704628,848.955810546875,7.020157337188721,1.2553070783615112,125.12179565429688,434.193115234375,0.4854874908924103,90.7258064516129,C#,major,-679.0974,151.52473,29.70011,9.060403,-2.4699655,Pop
Forest Blakk - If You Love Her (feat. Meghan Trainor) [Official Lyric Video]-nvSO4sP5yGs-recortado.wav,0.03669704124331474,0.16045652329921722,-6.969769477844238,0.9830054044723511,0.6339481472969055,0.05327937752008438,1082.2274169921875,0.08747543394565582,774.552734375,7.284027576446533,1.284031629562378,143.2621612548828,434.193115234375,0.4901053309440613,156.25,C,major,-617.93884,147.68828,8.164554,27.52364,11.958701,Pop
Forest Blakk - If You Love Her (Official Music Video)-wDaiiluanQc-recortado.wav,0.03220020607113838,0.18076969683170319,-12.421618461608887,0.9829107522964478,0.7388046383857727,0.06114516034722328,980.3662719726562,0.08916480094194412,608.1910400390625,7.2240824699401855,1.3872191905975342,143.03533935546875,434.193115234375,0.45996397733688354,156.25,F,major,-624.65326,149.89928,12.691263,31.8026,13.5119505,Pop
G-Eazy - Breakdown (Official Video) ft. Demi Lovato-Oc1hGZjAFwo-recortado.wav,0.04145951569080353,0.15251605212688446,-8.42385482788086,0.9817705750465393,0.4010986387729645,0.05837666615843773,1634.14892578125,0.09399176388978958,855.1361694335938,7.640083312988281,2.0733563899993896,80.84297180175781,434.193115234375,0.3331699073314667,87.890625,E,major,-620.5598,107.71298,15.949531,17.241056,20.090673,Pop
Gabby Barrett - I Hope (ft. Charlie Puth) (Audio)-fDFdVIp6rHg-recortado.wav,0.062345679849386215,0.12130541354417801,-7.775311470031738,0.9056867957115173,1.0364383459091187,0.038751814514398575,1328.72216796875,0.09179528057575226,1474.5966796875,7.527780055999756,1.001379370689392,137.2749786376953,434.193115234375,0.5193016529083252,152.02702702702703,F,major,-616.1135,117.65676,13.320837,13.905859,11.676108,Pop
"Galantis, David Guetta & Little Mix - Heartbreak Anthem (Official Music Video)-HIv3ClkEhrA-recortado.wav",0.07391010969877243,0.1278020292520523,-8.035484313964844,0.9774699807167053,1.2984505891799927,0.03567229211330414,1859.331298828125,0.09737510979175568,1985.747314453125,7.528099060058594,1.8999693393707275,113.89421081542969,434.193115234375,0.5037018060684204,125.0,F,major,-612.31,105.54834,-2.7164648,12.493333,8.735164,Pop
Garren - We Outside (Official Video)-Ayj2qS7up3c-recortado.wav,0.06995069980621338,0.09382409602403641,-11.863929748535156,0.9800832867622375,1.811812400817871,0.03550709784030914,1820.8759765625,0.11856911331415176,1789.849609375,7.733491897583008,1.1741502285003662,122.59322357177734,434.193115234375,0.666374921798706,137.1951219512195,C#,major,-583.0556,116.596466,-36.964684,1.1116494,-1.3912535,Pop
Garth. _ By Summer (Official Video)-wip_YawOAsA-recortado.wav,0.045332130044698715,0.17156246304512024,-14.022164344787598,0.9721224904060364,0.6572089791297913,0.06622549146413803,1273.3399658203125,0.10988302528858185,831.0176391601562,7.665137767791748,1.06276273727417,110.2984848022461,434.193115234375,0.40231314301490784,119.68085106382979,D,major,-595.32916,112.61902,13.684231,20.15027,12.568584,Pop
Garth. _ Petty (Official Music Video)-CUkFn9ma2bU-recortado.wav,0.07122941315174103,0.1370743066072464,-17.275680541992188,0.940106213092804,0.5400779843330383,0.028285153210163116,1593.5203857421875,0.08998273313045502,1846.48876953125,7.742539882659912,1.2927643060684204,97.7160415649414,434.193115234375,0.5320686101913452,106.13207547169812,F,minor,-620.80853,106.1468,6.528423,19.811607,8.089845,Pop
Georgia VanNewkirk - GOLDEN STATE KILLER (official music video)-kRsU2zLgnjM-recortado.wav,0.04338836669921875,0.17913256585597992,-18.967857360839844,0.9708794355392456,0.6986424326896667,0.05463949590921402,1282.4195556640625,0.10153289139270782,1024.5115966796875,7.474704265594482,1.5858285427093506,107.37744140625,434.193115234375,0.4669771194458008,117.1875,F#,major,-640.5485,131.99643,1.0383157,39.363705,8.419374,Pop
Giveon - For Tonight (Official Music Video)-JRoam571b58-recortado.wav,0.048522256314754486,0.1642858386039734,-10.761531829833984,0.8877342939376831,0.6465454697608948,0.03527608886361122,1184.3753662109375,0.09120318293571472,1194.03564453125,7.336509704589844,1.160882830619812,97.73355102539062,434.193115234375,0.5102722644805908,81.52173913043478,C#,major,-675.1575,130.73482,8.776444,15.774045,3.5388365,Pop
Giveon - Heartbreak Anniversary (Official Music Video)-uWRlisQu4fo-recortado.wav,0.04609021171927452,0.19748347997665405,-15.37023639678955,0.25556859374046326,1.0622707605361938,0.04149050638079643,968.7976684570312,0.07439368218183517,1246.93798828125,7.035443305969238,1.0017588138580322,119.53752899169922,445.6270751953125,0.5036733150482178,87.890625,Bb,major,-696.8064,137.26978,5.359027,10.260536,-0.83171844,Pop
Glass Animals - Heat Waves (Official Video)-mRD0-GxqHVo-recortado.wav,0.03937842696905136,0.2002994418144226,-6.804386615753174,0.8138951063156128,0.7947050333023071,0.035084646195173264,881.6851196289062,0.07443612068891525,940.5177612304688,6.98879861831665,0.9197269678115845,148.28416442871094,434.193115234375,0.5183426737785339,80.35714285714286,Bb,major,-708.4698,157.57884,12.847274,19.40898,2.4787862,Pop
Goodbye by Linda Antonia-5I0P43zYHXY-recortado.wav,0.023569973185658455,0.2975969612598419,-10.528149604797363,0.9299238920211792,0.9700748324394226,0.04960015043616295,676.1903686523438,0.08210977911949158,511.4736328125,6.172144889831543,1.0746232271194458,105.79632568359375,434.193115234375,0.4582691192626953,114.79591836734694,C#,minor,-767.6281,189.63869,26.71559,30.96416,8.817866,Pop
Grace Gaustad - Red - BLKBX - Episode 3 (Official Music Video)-q_MpuVEV1og-recortado.wav,0.028629302978515625,0.2363567352294922,-13.737021446228027,0.8153548240661621,0.6245303750038147,0.04654305800795555,723.1597290039062,0.07327810674905777,615.2094116210938,6.818203926086426,0.9022807478904724,141.41055297851562,434.193115234375,0.5022073984146118,152.02702702702703,A,major,-728.5893,189.7495,7.948234,17.352907,6.960581,Pop
Gracie Abrams - Mess It Up (Official Video)-KMjSuj_LRh0-recortado.wav,0.02880200557410717,0.18345212936401367,-4.993691444396973,0.9878059029579163,0.746196985244751,0.06512245535850525,974.420654296875,0.11797673255205154,530.8969116210938,7.357933044433594,1.9914964437484741,122.30278015136719,434.193115234375,0.4666803479194641,133.92857142857142,E,major,-625.07825,145.56305,15.307437,30.607916,14.154174,Pop
Greya - Lightning with Marc E. Bassy (Official Music Video)-FLXsS69EZl0-recortado.wav,0.039137061685323715,0.16427487134933472,-7.4123101234436035,0.9698715806007385,0.8164358139038086,0.06266700476408005,1060.456787109375,0.11892985552549362,837.087158203125,7.293411731719971,1.0654104948043823,101.03742980957031,434.193115234375,0.49445417523384094,112.5,C#,major,-610.023,149.90639,6.318016,5.3708706,2.3767679,Pop
Griff - Black Hole (Official Video)-B2SK_jb68dk-recortado.wav,0.05019135773181915,0.17343126237392426,-9.595380783081055,0.9626404047012329,0.7935743927955627,0.059145405888557434,1308.4783935546875,0.12337889522314072,1061.4429931640625,7.53125,1.4707386493682861,113.9609603881836,434.193115234375,0.46488669514656067,125.0,A,major,-616.46265,117.43195,28.463127,24.28875,11.198428,Pop
Gryffin - New Blood (with Boy Matthews) [Lyric Video]-sCpbQsIPiBI-recortado.wav,0.052636925131082535,0.12287542223930359,-6.335031509399414,0.95743328332901,0.6167464852333069,0.05117407813668251,1594.949951171875,0.114537313580513,1219.3172607421875,7.656494140625,1.210756778717041,126.6851577758789,434.193115234375,0.4694897532463074,137.1951219512195,Ab,major,-594.20483,113.693436,0.85481524,18.617409,3.7820115,Pop
Gryffin - New Blood (with Boy Matthews) [Official Video]-pzyk1_sDTcM-recortado.wav,0.04447174072265625,0.13542486727237701,-6.676109790802002,0.9553138017654419,0.5976877212524414,0.05905790254473686,1450.416748046875,0.11791174858808517,1010.0879516601562,7.569894313812256,1.2502533197402954,126.90740203857422,434.193115234375,0.4627911448478699,137.1951219512195,Ab,major,-598.47375,124.18133,0.43452245,19.95711,3.0540144,Pop
Gwen Stefani - Let Me Reintroduce Myself (Official Video)-vZvkyfwD8mI-recortado.wav,0.05260467529296875,0.15046274662017822,-6.605545997619629,0.9812535047531128,0.6573705077171326,0.05942267179489136,1548.214111328125,0.11084652692079544,1065.449951171875,7.734530448913574,1.1319125890731812,156.1785888671875,434.193115234375,0.43023255467414856,170.45454545454547,C,major,-585.2233,110.460785,15.2164345,15.210486,9.575005,Pop
Gwen Stefani - Slow Clap ft. Saweetie-iKyna2mbL8k-recortado.wav,0.05420060455799103,0.16103874146938324,-7.888026237487793,0.9740424752235413,0.7601139545440674,0.04621405899524689,1567.7530517578125,0.10539934039115906,1211.581787109375,7.568154811859131,1.2143727540969849,172.2655792236328,434.193115234375,0.4280689060688019,92.21311475409836,F#,major,-636.2144,104.25327,3.1966817,5.3013144,10.904255,Pop
Half Waif - 'Swimmer'-1mgdrBbv8Lk-recortado.wav,0.01867016963660717,0.2807581126689911,-21.908552169799805,0.05110163241624832,0.3945658802986145,0.012014513835310936,479.7290954589844,0.05095968395471573,502.9858093261719,6.328149795532227,0.8235419988632202,130.17654418945312,453.94061279296875,0.5868980884552002,95.33898305084746,C#,major,-841.4992,248.74272,10.086936,4.9588227,-1.0677829,Pop
